epoch,apnea_prob,pred
261,0.9902174861833716,1
262,0.99960619202575,1
263,0.9992075383730846,1
264,0.9997099168745173,1
265,0.9994807999690045,1
266,0.999017864984594,1
267,0.999857110337099,1
268,0.9997992277987116,1
269,0.9997271126005493,1
270,0.9984771080449864,1
271,0.9995539890385878,1
272,0.9997244750753488,1
273,0.9998261675739909,1
274,0.9999152901117394,1
275,0.9997110413420986,1
276,0.9998856406007278,1
277,0.9992737078003588,1
278,0.9997419521064385,1
279,0.9991411117969085,1
280,0.9984267734892835,1
281,0.9852054117097169,1
282,0.9991940874308879,1
283,0.9496277931253742,1
284,0.9997405196500628,1
285,0.9993902989061544,1
286,0.9998548746304602,1
287,0.9999354075295211,1
288,0.999888035981889,1
289,0.9998106717965168,1
290,0.9999190926503243,1
291,0.9998232700313177,1
292,0.9998426225543088,1
293,0.999721983193438,1
294,0.9998786797013187,1
295,0.9999467761849237,1
296,0.9997701396116299,1
297,0.9997835279192293,1
298,0.9998397477112474,1
299,0.9999437990239262,1
300,0.9999253637505262,1
301,0.999938379997491,1
302,0.9998535753761436,1
303,0.9997622206292004,1
304,0.9999403243528717,1
305,0.9980096177438177,1
306,0.9997640795718026,1
307,0.9993949665854714,1
308,0.9998470347244707,1
309,0.9992342186112377,1
310,0.9996437280036199,1
311,0.9998446395521927,1
312,0.9990431287239553,1
313,0.9974918003765533,1
314,0.9996924384884714,1
315,0.9998488710699431,1
316,0.9928655989901616,1
317,0.9997108664782726,1
318,0.9993670753752677,1
319,0.9998629013525131,1
320,0.9999369306181717,1
321,0.9997836604120992,1
322,0.9998070805382396,1
323,0.9989707367114061,1
324,0.9992642091418615,1
325,0.9983181289000446,1
326,0.9986471615860013,1
327,0.9994385102537511,1
328,0.9997589405778738,1
329,0.9982897070349381,1
330,0.9996504496146484,1
331,0.9996972493511878,1
332,0.9996791363425295,1
333,0.9999193682737538,1
334,0.999715237561462,1
335,0.9998677686886065,1
336,0.9997676351431136,1
337,0.9966221422170642,1
338,0.9998951319691483,1
339,0.9999105187744161,1
340,0.9998414170674185,1
341,0.9994361570273351,1
342,0.9996321935913371,1
343,0.995076618445128,1
344,0.999776066134618,1
345,0.9987386573129032,1
346,0.9998898429190235,1
347,0.9998920037912148,1
348,0.9998709401573354,1
349,0.9999047663874197,1
350,0.9998640345588449,1
351,0.9998987514465868,1
352,0.030221895220828687,0
353,0.03164953943788468,0
354,0.9998410767632347,1
355,0.9997308997462118,1
356,0.9991554093958313,1
357,0.9982766863851206,1
358,0.9997036349665459,1
359,0.9997283634878137,1
360,0.9978055219502163,1
361,0.9997165289793627,1
362,0.999385540880605,1
363,0.9997336001527691,1
364,0.998408095452569,1
365,0.9984923031411693,1
366,0.9991092761209273,1
367,0.9970136114778922,1
368,0.9989187233894584,1
369,0.9995751576555288,1
370,0.9996451774287498,1
371,0.9993533936573342,1
372,0.9985266613898848,1
373,0.999191790245284,1
374,0.9994959761736515,1
375,0.9997442765385466,1
376,0.9993271973554793,1
377,0.9996895013190481,1
378,0.999705895183196,1
379,0.9998123868952806,1
380,0.9998709411030006,1
381,0.9996726132567044,1
382,0.9995461158734869,1
383,0.9998788696353184,1
384,0.9998109460187019,1
385,0.9990690440724201,1
386,0.999871177250809,1
387,0.9993706475147947,1
388,0.999694835853944,1
389,0.9998501813489281,1
390,0.99893873132632,1
391,0.9998614168838195,1
392,0.9998139090745926,1
393,0.9997719501614424,1
394,0.9996618385825318,1
395,0.9998736689414649,1
396,0.999730942304256,1
397,0.999646718657274,1
398,0.9997856458802626,1
399,0.9932230238381251,1
400,0.9998442287372622,1
401,0.999748620291707,1
402,0.9996182968540617,1
403,0.9997039367418143,1
404,0.9998691442090077,1
405,0.999920298993558,1
406,0.9994082430733322,1
407,0.9998558553278257,1
408,0.9997546230049579,1
409,0.9997558888127687,1
410,0.9987441165795714,1
411,0.9997228065456033,1
412,0.9997324630933552,1
413,0.9998879950509215,1
414,0.99987120673565,1
415,0.9994471661093353,1
416,0.9998680252782667,1
417,0.9998813394633695,1
418,0.9998765329408348,1
419,0.9998106782729808,1
420,0.9998604294215047,1
421,0.9999101345556283,1
422,0.9996235110909276,1
423,0.9996780303465062,1
424,0.9998480070892515,1
425,0.9998179579263067,1
426,0.9997523456377188,1
427,0.9999508502649136,1
428,0.9999177991664174,1
429,0.9999296227585298,1
430,0.9998905723154428,1
431,0.9999193571342245,1
432,0.9998396443538773,1
433,0.9978721266422161,1
434,0.9997726468177011,1
435,0.9997257821323515,1
436,0.999765627729847,1
437,0.9999236402842504,1
438,0.9999198081714236,1
439,0.9999271013913817,1
440,0.9997962657167013,1
441,0.9930828034169095,1
442,0.9994008365337155,1
443,0.999862693163403,1
444,0.9992922849747482,1
445,0.9997792098392293,1
446,0.9998755570006196,1
447,0.9996128330389004,1
448,0.9908274000543756,1
449,0.9999397839575835,1
450,0.9998986528370267,1
451,0.9994751124565882,1
452,0.9991645813107843,1
453,0.9988465111308538,1
454,0.9999429356714732,1
455,0.996778768852957,1
456,0.9998261537861527,1
457,0.9999315944564877,1
458,0.9997535116219288,1
459,0.9998703273656806,1
460,0.9999124009839611,1
461,0.9998081724168005,1
462,0.999894752713144,1
463,0.9999013610275217,1
464,0.9999577380492802,1
465,0.9998307139042687,1
466,0.9999456011694011,1
467,0.9999038559933092,1
468,0.9998701704228796,1
469,0.9998000924746038,1
470,0.9998815019769637,1
471,0.9999124723465065,1
472,0.9996392874662162,1
473,0.9998164065165138,1
474,0.9998651359236393,1
475,0.9998792015628972,1
476,0.9995516698984472,1
477,0.9999101694485379,1
478,0.9999160185422811,1
479,0.9998247725837871,1
480,0.9998191151684226,1
481,0.9997456077182305,1
482,0.9998737427217059,1
483,0.9998469906061194,1
484,0.999682640683007,1
485,0.9996169016859676,1
486,0.9993119580223762,1
487,0.999735635872953,1
488,0.9997082706435698,1
489,0.0017897951500766716,0
490,0.0007145929732498711,0
491,0.0069855422571810915,0
492,0.004568029268329933,0
493,0.015847640043045175,0
494,0.003179062069168933,0
495,0.013100040655347377,0
496,0.0037216022614202458,0
497,0.01197315386301737,0
498,0.004135167170744515,0
499,0.0004401737637877072,0
500,0.005203175855374335,0
501,0.0005941687049665027,0
502,0.00017162982900614,0
503,0.0007202438752197376,0
504,0.23371987666598357,0
505,0.007479802765257182,0
506,0.00019866418709527117,0
507,0.00046059511085099093,0
508,0.0022672903372223385,0
509,0.015421346432614946,0
510,0.999178071050871,1
511,0.9992380075286896,1
512,0.9992924122748621,1
513,0.9998418317428404,1
514,0.9987544246266526,1
515,0.9518854650545323,1
516,0.9996095521271202,1
517,0.9993997951908014,1
518,0.998257226994452,1
519,0.9890828917908132,1
520,0.9997808920947117,1
521,0.9995665824039989,1
522,0.997559939228403,1
523,0.9999825711602529,1
524,0.999927994261626,1
525,0.9999785971247661,1
526,0.9999760107760814,1
527,0.9993330113262736,1
528,0.9999142547558533,1
529,0.9996908035125427,1
530,0.9999532676347187,1
531,0.9999511728095035,1
532,0.9997436052044046,1
533,0.9998861543459053,1
534,0.9996223917425955,1
535,0.9998044168943028,1
536,0.9982206867447982,1
537,0.9979982811789271,1
538,0.9999431796676262,1
539,0.9999190511763346,1
540,0.999927434344778,1
541,0.9999628361768961,1
542,0.9999783072515374,1
543,0.9988565767738004,1
544,0.9998915904745467,1
545,0.9936099664884125,1
546,0.9998464530648745,1
547,0.8500742132187195,1
548,0.9998863469391679,1
549,0.9991457169840092,1
550,0.9999180859806235,1
551,0.9985989319684191,1
552,0.9995275849252901,1
553,0.9999582819436792,1
554,0.9999726994283482,1
555,0.999963604533695,1
556,0.9997315587308345,1
557,0.9998815946944584,1
558,0.999967414526958,1
559,0.9989387707560123,1
560,0.9944299642695468,1
561,0.9995072948567356,1
562,0.9999820361804955,1
563,0.9996069872413588,1
564,0.999853349763592,1
565,0.9999767696162457,1
566,0.9999691468963712,1
567,0.9999081907073403,1
568,0.9999755801607281,1
569,0.9999625469554393,1
570,0.9997358724838769,1
571,0.9999109317075534,1
572,0.9982615334255537,1
573,0.9984680876337368,1
574,0.9999303359514208,1
575,0.9999069324545247,1
576,0.9997975300828557,1
577,0.9995242370705139,1
578,0.9999811728754788,1
579,0.9988212938053133,1
580,0.999938411006987,1
581,0.9999467347647835,1
582,0.9987447220397074,1
583,0.999938096178106,1
584,0.999979420232079,1
585,0.9998474413995686,1
586,0.9999770004045121,1
587,0.9998456745326316,1
588,0.998239675037827,1
589,0.9980651178505757,1
590,0.9998921310220706,1
591,0.9999786185169106,1
592,0.999952384047208,1
593,0.9999681034315799,1
594,0.9999097445580731,1
595,0.9999790414474108,1
596,0.9999526749394371,1
597,0.9999765447967959,1
598,0.9999759559267472,1
599,0.9999831488116258,1
600,0.9999108034184103,1
601,0.9999584264165593,1
602,0.999985473814682,1
603,0.9998411889863549,1
604,0.9997317139936727,1
605,0.9999755945459147,1
606,0.9981808397509764,1
607,0.9999783813543808,1
608,0.9999277637646063,1
609,0.9999745947096047,1
610,0.9999716750953825,1
611,0.9999319028434479,1
612,0.9999651212449892,1
613,0.9999679237282811,1
614,0.9996472833439293,1
615,0.9999121461416598,1
616,0.9993243557216448,1
617,0.9998022945665739,1
618,0.9967839461345346,1
619,0.006876282918707265,0
620,0.0129798823998076,0
621,0.000171866743722493,0
622,0.00020552820340721448,0
623,0.00014245193074284028,0
624,0.0003758994791855639,0
625,0.00026260153315128294,0
626,0.0001842944849424937,0
627,0.0002786630094668294,0
628,0.000227732074897629,0
629,0.0007252954189124512,0
630,0.0007753685655870173,0
631,0.0005053338857121384,0
632,0.00016086860775782407,0
633,0.0005251341769375046,0
634,0.00014672637546220567,0
635,0.00015377415550926925,0
636,0.0001325774651804338,0
637,0.0006323529709499506,0
638,0.00028237896673144084,0
639,0.0001359163524048192,0
640,7.559362056255877e-05,0
641,0.0007491008895967248,0
642,0.000349943932388025,0
643,5.491939396874883e-05,0
644,3.301490428412197e-05,0
645,0.2592655100234804,0
646,7.498321682532826e-05,0
647,0.0001389901717215216,0
648,2.007529717582935e-05,0
649,3.930664806406539e-05,0
650,1.3965567945788925e-05,0
651,1.5257200587250238e-05,0
652,4.609657299111796e-05,0
653,0.0011037001718680337,0
654,3.656768932847561e-05,0
655,2.7099340352576203e-05,0
656,0.001235574179119418,0
657,0.0004891288951452553,0
658,7.247804303686279e-05,0
659,0.00127521086249226,0
660,4.6908321829014046e-05,0
661,0.0008005490694757603,0
662,3.338752288106886e-05,0
663,0.0017678807820631134,0
664,0.022639411470341438,0
665,0.5563282251475868,1
666,0.9882615155432297,1
667,0.9762559953178792,1
668,0.9988167583738453,1
669,0.9943070743545835,1
670,0.9970982734841878,1
671,0.9920508288166136,1
672,0.9885677131956293,1
673,0.45164181538305276,0
674,0.5712054128289641,1
675,0.9979718703839581,1
676,0.9923080154608903,1
677,0.9873825245683661,1
678,0.9963750479687938,1
679,0.998524641047148,1
680,0.9997455730937255,1
681,0.9996969468844649,1
682,0.9995559612710254,1
683,0.999673741163701,1
684,0.9998273341106094,1
685,0.9992731289433925,1
686,0.9945325537567307,1
687,0.9998868484785419,1
688,0.9995896240222393,1
689,0.9970792445739233,1
690,0.00899721997085821,0
691,0.003893176549566429,0
692,0.0001790358418011726,0
693,0.00030157491561127173,0
694,0.000544216839918858,0
695,0.018699010978754694,0
696,0.9941458505088652,1
697,0.9932782620298402,1
698,0.9977094403254402,1
699,0.9998443291015354,1
700,0.9999502632797238,1
701,0.9987327511311777,1
702,0.999859496605917,1
703,0.999940701759813,1
704,0.9990661778046431,1
705,0.9999707961920579,1
706,0.9938014791472516,1
707,0.9998840702737004,1
708,0.999902800268618,1
709,0.9998615883152487,1
710,0.9958775168172088,1
711,0.9997134328018189,1
712,0.9999157748456111,1
713,0.8778913042421631,1
714,0.9999428362190763,1
715,0.99890857184313,1
716,0.9971525082963749,1
717,0.9991019395546398,1
718,0.9953018190003975,1
719,0.9954131167249862,1
720,0.9999695505867834,1
721,0.9988601386362111,1
722,0.9996667621494412,1
723,0.9998228725190671,1
724,0.9997915476593127,1
725,0.9999770942015245,1
726,0.9998995534520917,1
727,0.9996495330263477,1
728,0.9997869675680207,1
729,0.999934742285823,1
730,0.9985993415808976,1
731,0.9999211353014282,1
732,0.9999843564840966,1
733,0.9999441967647954,1
734,0.9999040038655631,1
735,0.9998089735242213,1
736,0.9998824469375702,1
737,0.9999253400491442,1
738,0.9998331353390166,1
739,0.9999248698116457,1
740,0.9996900911559434,1
741,0.9999694090203067,1
742,0.999940013545224,1
743,0.9998714872160495,1
744,0.9998606828610572,1
745,0.9999761057068248,1
746,0.9999513573569224,1
747,0.9995841927460736,1
748,0.9896247938095787,1
749,0.9987623422420169,1
750,0.9988785843960198,1
751,0.9995874020067089,1
752,0.9993021415697566,1
753,0.9999068671336699,1
754,0.9423918986383533,1
755,0.012305589350382057,0
756,0.007902125366093018,0
757,0.9007305538592097,1
758,0.017638462155115057,0
759,0.99987610076456,1
760,0.9998866557968432,1
761,0.993929557380675,1
762,0.9985265528876601,1
763,0.9999520093577869,1
764,0.9991235223534626,1
765,0.9997689106149914,1
766,0.9999644384358152,1
767,0.999946640273421,1
768,0.9999172047156861,1
769,0.9985377594632434,1
770,0.997093925458817,1
771,0.018725152692994736,0
772,0.0026328320820391254,0
773,0.0754946243870873,0
774,0.0006159782665292095,0
775,0.0019935374354892936,0
776,0.011703702592313082,0
777,0.993406144527725,1
778,0.9991645411879324,1
779,0.9958769754477008,1
780,0.9982097161731677,1
781,0.992506584964029,1
782,0.9946713603608545,1
783,0.9981814830936699,1
784,0.0038122831917254134,0
785,0.02820712038017616,0
786,0.9951705205296527,1
787,0.999111544029398,1
788,0.9994648132958991,1
789,0.9974287829721415,1
790,0.9991396833797853,1
791,0.996077594226793,1
792,0.9957808010140599,1
793,0.9949353686098527,1
794,0.9939702605846505,1
795,0.8771126191710039,1
796,0.9943695500253107,1
797,0.028410734721135998,0
798,0.005061557484453103,0
799,0.007068761595774888,0
800,0.017209381944321322,0
801,0.9999520276962228,1
802,0.9978701694075807,1
803,0.9997957471918028,1
804,0.999957162804762,1
805,0.9999526406760815,1
806,0.9998957784062398,1
807,0.9999681086107411,1
808,0.9999208378821929,1
809,0.99988356090616,1
810,0.9999339868729245,1
811,0.9999590338292865,1
812,0.9999188137609888,1
813,0.9999053133194447,1
814,0.9946583587802139,1
815,0.006024029030374461,0
816,0.0018870549059566396,0
817,0.02091335385453871,0
818,0.9995107111643995,1
819,0.9990445109513969,1
820,0.9985100444930938,1
821,0.9978100838942363,1
822,0.9996385824305939,1
823,0.9966699770341904,1
824,0.997779283864783,1
825,0.9982405033431503,1
826,0.994390378437051,1
827,0.9962254730942425,1
828,0.9978631644619637,1
829,0.9968300129904162,1
830,0.9975629368574095,1
831,0.9996995117380373,1
832,0.9920797068089533,1
833,0.999342202269545,1
834,0.9964261692153826,1
835,0.9957628011458161,1
836,0.9993743982453176,1
837,0.9999346830879489,1
838,0.9999274334720682,1
839,0.995247367555153,1
840,0.9973252928517086,1
841,0.9925212850154175,1
842,0.9904504534224714,1
843,0.9956151069285283,1
844,0.9979123807750082,1
845,0.9917069640771727,1
846,0.9995542716820934,1
847,0.9998568401498398,1
848,0.9988731906786253,1
849,0.9994971760168224,1
850,0.9990289241767809,1
851,0.9981298175404795,1
852,0.99964745472279,1
853,0.9996750765520189,1
854,0.9998155283071364,1
855,0.9965576928643197,1
856,0.9990202083390102,1
857,0.9966575585091655,1
858,0.9995461379755812,1
859,0.9904630029257626,1
860,0.995204572593436,1
861,0.9997681490239735,1
862,0.9889344066733289,1
863,0.9986036032336768,1
864,0.9996252585232238,1
865,0.9961799188093704,1
866,0.9801276931368935,1
867,0.995998580011498,1
868,0.9998357991975526,1
869,0.999750989949711,1
870,0.9964033681220412,1
871,0.9964750754598461,1
872,0.9971619074556474,1
873,0.9998410857360168,1
874,0.999723062540073,1
875,0.9976519707989713,1
876,0.9992891247794549,1
877,0.998434891594809,1
878,0.03221296962480165,0
879,0.01364430090969107,0
880,0.015893037249543943,0
881,0.9909330850259424,1
882,0.9951246144180406,1
883,0.8782055975992012,1
884,0.9898325891279409,1
885,0.9959192579409718,1
886,0.9952550286293529,1
887,0.997391262749543,1
888,0.9998293267356249,1
889,0.9999519088343982,1
890,0.9999116598242118,1
891,0.9994601809074025,1
892,0.9998984647902206,1
893,0.9997680867581261,1
894,0.9999467786610907,1
895,0.9999074601159903,1
896,0.999419489053042,1
897,0.9998154131078872,1
898,0.9843772082727019,1
899,0.9998953276233189,1
900,0.9998627451572919,1
901,0.9999626683819133,1
902,0.9998180304892083,1
903,0.9997565241881154,1
904,0.9995728080753539,1
905,0.9982594976285507,1
906,0.999754563711869,1
907,0.9993692575829753,1
908,0.9998711804956925,1
909,0.9995245050501613,1
910,0.9997589802758134,1
911,0.9989391370055395,1
912,0.9996790196912114,1
913,0.9988690925928442,1
914,0.999747147183065,1
915,0.999953602889363,1
916,0.9999218333558448,1
917,0.9998049331495913,1
918,0.9997797338218045,1
919,0.9998895909847059,1
920,0.9922404517271898,1
921,0.9838489310881329,1
922,0.006597751474698308,0
923,0.9971481158941775,1
924,0.06811218146820974,0
925,0.9747285859537665,1
926,0.9965858585815134,1
927,0.9980619904006454,1
928,0.9992042204312738,1
929,0.9951425874567772,1
930,0.9901651812485798,1
931,0.9942417242362555,1
932,0.995124290943702,1
933,0.9974789337586328,1
934,0.9995890937827743,1
935,0.9965221330057279,1
936,0.999135370828625,1
937,0.7348131019139108,1
938,0.9970895724854556,1
939,0.9994728665547998,1
940,0.9992639827199767,1
941,0.9995886953723699,1
942,0.9999115140460244,1
943,0.9999035803641867,1
944,0.9965377166406384,1
945,0.998693080025464,1
946,0.9986626976044478,1
947,0.9992022553989773,1
948,0.9993547528282802,1
949,0.9989407362285592,1
950,0.9944309539589178,1
951,0.9936523641669986,1
952,0.9966192087294529,1
953,0.9977531738917771,1
954,0.9803076708183559,1
955,0.999575702622664,1
956,0.9858747208497577,1
957,0.998900916164894,1
958,0.9988881880134298,1
959,0.9997815846888464,1
960,0.9998243980864547,1
961,0.999847496046185,1
962,0.9998873906461744,1
963,0.9997970273457186,1
964,0.9983607562724843,1
965,0.9994323034118858,1
966,0.9999016165047855,1
967,0.9995185211101039,1
968,0.9998260672550254,1
969,0.9989589565149652,1
970,0.9997422889808428,1
971,0.9996182420366706,1
972,0.9999629391346636,1
973,0.9997563802730898,1
974,0.9999493291298234,1
975,0.9975722527000175,1
976,0.9987756274711123,1
977,0.9973300957226249,1
978,0.9969327367869055,1
979,0.9879243825040731,1
980,0.9989157332096388,1
981,0.9951746170055884,1
982,0.9894926299634776,1
983,0.99952896440196,1
984,0.9977666640992587,1
985,0.999904795804594,1
986,0.9998769325672628,1
987,0.9975044654202317,1
988,0.9772628108196532,1
989,0.00867053537855463,0
990,0.11790203739484613,0
991,0.025422447866793742,0
992,0.013082632551241643,0
993,0.03681051112220235,0
994,0.023713354145875915,0
995,0.027550132724488235,0
996,0.9983294306916273,1
997,0.9941791337572363,1
998,0.9910256379681138,1
999,0.9955971810569307,1
1000,0.9918558288737516,1
1001,0.9923590439867531,1
1002,0.9977522600920582,1
1003,0.992558201539713,1
1004,0.9988652213536975,1
1005,0.9973743058873368,1
1006,0.9956088778129536,1
1007,0.9994916616985211,1
1008,0.9991833655317965,1
1009,0.9979548548819384,1
1010,0.9973182289655099,1
1011,0.9993319633487466,1
1012,0.9988227043706701,1
1013,0.9998863026084618,1
1014,0.999555903762602,1
1015,0.9999763645067674,1
1016,0.9971025348112488,1
1017,0.00014380286813772266,0
1018,0.016514697087964793,0
1019,0.007819031969011469,0
1020,0.2626564190407936,0
1021,0.03060445133772238,0
1022,0.0034617912206857965,0
1023,0.31481643106451074,0
1024,0.017008036455247177,0
1025,0.02811585915073202,0
1026,0.008969962306372897,0
1027,0.09458949134071908,0
1028,0.004979679237058997,0
1029,0.02272221727017027,0
1030,0.728398815368512,1
1031,0.9889504455978549,1
1032,0.9981244740516433,1
1033,0.9985633118752992,1
1034,0.9998382443958282,1
1035,0.9974125838625224,1
1036,0.9988506896697402,1
1037,0.9980056636304446,1
1038,0.9960895540615178,1
1039,0.999162912119851,1
1040,0.9995547089426854,1
1041,0.9994667505550778,1
1042,0.9996955994823511,1
1043,0.9989202968867893,1
1044,0.9998635053987548,1
1045,0.9847611454213844,1
1046,0.9997980325723324,1
1047,0.9977869347790244,1
1048,0.9994194778712455,1
1049,0.9965323217390112,1
1050,0.9998280692878131,1
1051,0.9999257851449458,1
1052,0.999694699429052,1
1053,0.9987526292898937,1
1054,0.999287592194373,1
1055,0.9996592112413716,1
1056,0.9995570426779934,1
1057,0.999903266059341,1
1058,0.9998332239261332,1
1059,0.9995081201648497,1
1060,0.9998536329646558,1
1061,0.9990553631575908,1
1062,0.9998547339381811,1
1063,0.9989128250472323,1
1064,0.9989575519093751,1
1065,0.9998050512377373,1
1066,0.9997600090668516,1
1067,0.9998198510029765,1
1068,0.9998599456186529,1
1069,0.9999098585263918,1
1070,0.9999054554921105,1
1071,0.9968698839982554,1
