mean,std,var,min,max,ptp,rms,zcr,bp_0_0p5,bp_0p5_3,bp_3_10,bp_10_40,spec_centroid,label,record
0.0007166666666666671,0.12900627784035248,0.01664261972222222,-0.34,0.79,1.1300000000000001,0.12900826846885952,0.10618436406067679,7.112936507953422e-05,0.005985902933068364,0.004058602051822419,0.005903301352054527,11.40674702679151,0,a02
0.0005808333333333329,0.1261367318929696,0.01591047513263889,-0.385,0.75,1.135,0.12613806919403833,0.10485080846807801,8.564326442115254e-05,0.005788035597082408,0.003829063946964478,0.005573608118712469,11.177985778824137,0,a02
-0.0003241666666666676,0.12527316452179835,0.015693365749305556,-0.355,0.9,1.255,0.125273583940643,0.11768628104684115,0.00021294744470294516,0.004905795141480493,0.0038685646951609285,0.005979004648941247,11.869881055417268,0,a02
0.0005733333333333328,0.12210878192096677,0.014910554622222221,-0.385,0.89,1.275,0.12211012789008673,0.12752125354225705,0.00015313410480897462,0.0045667481267170785,0.0035537833844599674,0.005769429442550725,12.415790462501059,0,a02
-0.00021166666666666748,0.11759338925816461,0.013828205197222223,-0.37,0.885,1.255,0.11759357975671972,0.13035505917652943,0.00014661782988239675,0.00405500050450878,0.0032882567671974855,0.0052753036562651155,12.083532109669754,0,a02
0.0007358333333333327,0.1209136581035088,0.014620112715972222,-0.41,0.845,1.255,0.12091589708002282,0.13285547591265212,0.0002201567272148872,0.0046827303968370055,0.003327818621988315,0.005810058132922919,12.1441740019325,0,a02
-0.00037916666666666687,0.12138503641706512,0.014734327065972224,-0.435,0.755,1.19,0.1213856286111883,0.12568761460243374,0.00015296649243839422,0.004756991186159735,0.0034568412331574118,0.005642329333344942,12.238023041675955,0,a02
0.0006991666666666664,0.12193717097740223,0.014868673665972222,-0.395,0.935,1.33,0.12193917541135008,0.13785630938489749,0.0001664012387568835,0.004659900510386412,0.0033525337044047077,0.005829625361008178,12.344081945083762,0,a02
0.0007058333333333329,0.12424276356917353,0.015436264299305556,-0.39,0.89,1.28,0.12424476850153492,0.14869144857476246,0.0002121377459498487,0.005158159163359574,0.003616806056091753,0.0059173676021823515,11.656430671745847,0,a02
5.416666666666603e-05,0.1211136225449979,0.014668509565972222,-0.4,0.83,1.23,0.12111363465770483,0.14385730955159193,0.00014689892531354848,0.004825276900804374,0.0034872936005979718,0.0056889469207671356,11.911579787487621,0,a02
0.0010916666666666661,0.12395617477112178,0.015365133263888888,-0.46,0.845,1.305,0.12396098176442456,0.15669278213035506,0.00021360555480555768,0.004659320007587654,0.0033242626739185964,0.00621487750943187,12.80657417482251,0,a02
0.0006249999999999997,0.11828778906407317,0.013992001041666669,-0.405,0.895,1.3,0.11828944021621993,0.1706951158526421,0.00019817293839772838,0.0039839749869394845,0.0030114271765879575,0.00572157646724719,13.16110709683613,0,a02
0.002059999999999999,0.15098718952282011,0.022797131400000004,-2.2,1.285,3.4850000000000003,0.1510012417167488,0.15335889314885814,0.0007364868433164036,0.0049832543157112795,0.005654872203319889,0.013468090708489592,15.08761297901915,0,a02
-0.00014083333333333396,0.12164151977280983,0.014796659332638887,-0.44,0.88,1.32,0.12164160129933618,0.13802300383397234,9.099909002566013e-05,0.004895444532740747,0.00347581669699695,0.005733722983128926,12.351757779319964,0,a02
0.0006508333333333326,0.12394386060890183,0.015362080582638889,-0.415,0.895,1.31,0.12394556937086,0.15185864310718453,0.00010635933866862624,0.004466767440478372,0.0032548113458132043,0.005920092492950398,12.708018570955018,0,a02
-0.005203333333333332,0.22435084203591088,0.05033330032222223,-2.855,1.27,4.125,0.22441117396422133,0.19936656109351558,0.011907170091497953,0.005722593154580202,0.004397642087141229,0.019598001736268463,13.889906239404114,0,a02
0.004054166666666666,0.13634054019001668,0.018588742899305555,-0.695,0.635,1.33,0.13640080339450594,0.16052675445907652,8.032556584916287e-05,0.007404547655645365,0.0033288153844013226,0.007324937858771245,11.20243941187347,0,a02
0.00024166666666666545,0.13083822681931387,0.017118641597222223,-0.715,0.805,1.52,0.13083845000610486,0.14835805967661278,0.00010098190400465788,0.006783419704722159,0.0031683529121805452,0.006947277263481829,11.284769472959471,0,a02
0.000693333333333333,0.13715411996080257,0.018811252622222222,-0.71,0.655,1.365,0.13715587239828025,0.14169028171361894,0.00011074577085293846,0.007439369731840545,0.0033703685223785934,0.006886615469908267,10.9000785999696,0,a02
0.0006608333333333328,0.13484268908363387,0.018182550799305554,-0.67,0.705,1.375,0.13484430837080222,0.13952325387564593,8.868550902063784e-05,0.00730363789027942,0.0033542800827581383,0.006917452239350275,10.916810000925212,0,a02
0.0009849999999999993,0.13928928449453676,0.019401504775,-0.63,0.785,1.415,0.13929276722069958,0.13952325387564593,7.621967700910176e-05,0.00792397467777172,0.0036653536605300257,0.00697557149981205,10.572371688822649,0,a02
0.000622499999999999,0.13411468970157595,0.01798674999375,-0.735,0.79,1.525,0.1341161343761443,0.15202533755625938,0.00011971933983371332,0.006564147593317303,0.0033994371019891068,0.007584806520817996,11.681237245331292,0,a02
0.0003674999999999997,0.13810941596098122,0.019074210777083336,-0.63,0.795,1.425,0.13810990490668415,0.17052842140356725,0.00010705960022205035,0.006635103308677397,0.003474702607925652,0.007857221955020928,11.932684958910722,0,a02
-1.833333333333472e-05,0.12689779219469852,0.01610304966388889,-0.625,0.71,1.335,0.1268977935190364,0.16002667111185198,9.203986271007168e-05,0.005801936366803452,0.0030629330364502507,0.0069661644796419776,11.80738882042206,0,a02
0.0004908333333333336,0.1234421453528152,0.015237963249305556,-0.595,0.72,1.315,0.12344312118002633,0.16686114352392065,6.949184143121499e-05,0.005117129433464677,0.0028805567687699017,0.006810279351815005,12.297847313207841,0,a02
0.0005274999999999996,0.12871516063418223,0.016567592577083335,-0.625,0.845,1.47,0.12871624152892802,0.18253042173695616,8.595439160013367e-05,0.005217825860889409,0.00291715748082612,0.00713024348583106,12.667246365106154,0,a02
-0.0005808333333333336,0.12419165350097226,0.015423566799305557,-0.61,0.76,1.37,0.12419301174650153,0.16586097682947157,7.577968883289106e-05,0.005238713506558153,0.0028928746836777404,0.007044712059567892,12.62154793504521,0,a02
-0.00012333333333333396,0.1254739406764962,0.01574370978888889,-0.62,0.75,1.37,0.12547400129110411,0.17569594932488747,0.0001004364711976363,0.005469592999456874,0.002986529427705788,0.006720294912996992,11.816594544033004,0,a02
0.0004066666666666663,0.13112834535505874,0.017194642955555554,-0.69,0.845,1.535,0.13112897594861836,0.18219703283880648,0.00011772292312058654,0.00560290484620939,0.003103958968712214,0.006893921295121567,12.207013058307417,0,a02
0.0017874999999999992,0.14909038313637135,0.02222794234375,-1.485,1.105,2.59,0.1491010982521591,0.17586264377396232,0.0005298389848938234,0.006818768670018121,0.003935752576354063,0.010371920253681386,12.702683069717764,0,a02
-0.001825000000000001,0.14306473840538067,0.020467519375000003,-0.72,0.805,1.525,0.1430763782040907,0.13485580930155025,0.00011980890875186823,0.007446508339373777,0.0038109476764580743,0.007831568449323126,10.99832077162037,0,a02
0.0006916666666666657,0.1322452453986742,0.017488804930555556,-0.735,0.78,1.5150000000000001,0.13224705415748714,0.1633605600933489,8.488837200077272e-05,0.006497419140143375,0.003236987109828823,0.007519564783311787,11.737073082599403,0,a02
0.00034333333333333297,0.133322817960351,0.01777497378888889,-0.66,0.865,1.525,0.13332326003614922,0.15152525420903484,5.9724218744002484e-05,0.006836313082287103,0.003165520577371554,0.007356474087671185,11.489333939381083,0,a02
0.0004933333333333329,0.13457754253795673,0.018111114955555556,-0.695,0.75,1.4449999999999998,0.13457844676371225,0.17236206034339058,6.899470756135011e-05,0.006700931898905525,0.0031496172700832253,0.0071666109988962525,11.41448156002134,0,a02
-0.000894166666666667,0.1325556032990391,0.017570987965972222,-0.645,0.72,1.365,0.1325586191086796,0.16486081013502252,8.112747020129526e-05,0.006490124359280729,0.0031711497573896803,0.007232514498157471,11.59511466500089,0,a02
0.0003033333333333325,0.12850901261087574,0.016514566322222222,-0.605,0.65,1.255,0.12850937060515602,0.1615269211535256,6.027219019046853e-05,0.006291024557237693,0.0030332736505507708,0.006790218799331657,11.361227397140874,0,a02
0.0003349999999999993,0.1287033906896007,0.016564562775,-0.63,0.745,1.375,0.128703826671937,0.18719786631105184,0.00013313567361526035,0.005504068341110462,0.0030717570451565114,0.007192043260865829,12.290166004860316,0,a02
0.0005499999999999995,0.12769732116741264,0.01630660583333333,-0.64,0.76,1.4,0.1276985056033677,0.17302883813968994,7.610174802777177e-05,0.0055360499258555965,0.0029357048536753157,0.0071198879451927705,12.17645131355458,0,a02
0.0014749999999999997,0.15872840863668145,0.02519470770833333,-1.57,1.115,2.685,0.15873526178304975,0.1830305050841807,0.000562457894090984,0.007103433564381003,0.005170995363313442,0.0110755602803814,12.64546589639536,0,a02
0.0005699999999999988,0.14430485704461465,0.02082389176666667,-0.79,0.7,1.49,0.14430598278195766,0.16219369894982497,0.00013117692154821514,0.007527589269892193,0.003496215088262955,0.008389538483674405,11.655339445410753,0,a02
0.00014999999999999977,0.1512558345982065,0.022878327500000004,-0.745,0.76,1.505,0.15125590897548433,0.13585597599599933,4.299199979760004e-05,0.009030517230616892,0.004257994085398269,0.008416954961559045,10.80689909517815,0,a02
-0.0004891666666666672,0.14184568451656265,0.020120198215972225,-0.7,0.715,1.415,0.14184652798006725,0.15002500416736123,3.869300436791303e-05,0.007869851124471396,0.0035995845561409452,0.008058886460145805,11.270331994702941,0,a02
0.0006374999999999993,0.14397964935046667,0.020730139427083336,-0.755,0.805,1.56,0.14398106067581712,0.15619269878313052,9.729810319440435e-05,0.008603311221433842,0.0038415402153124723,0.008151476398918302,10.906604349600505,0,a02
2.4999999999995394e-06,0.1300955257765744,0.016924845827083337,-0.71,0.595,1.305,0.1300955258005952,0.1485247541256876,5.780891777181456e-05,0.006621737156153938,0.0030624052292356433,0.006909124247739129,11.321692087710726,0,a02
0.0008800000000000001,0.14688893400570832,0.021576358933333335,-1.55,1.005,2.5549999999999997,0.14689156998729824,0.153525587597933,0.00012235803364146324,0.007580592480161585,0.004440513198105866,0.009520517294368605,11.436198892281693,0,a02
0.0007266666666666662,0.14189437487871823,0.02013401362222222,-0.695,1.005,1.6999999999999997,0.14189623556200026,0.15985997666277713,0.00012482948935623622,0.0075469914319363784,0.003497699275377575,0.0078053733258136,11.363299477206368,0,a02
-0.00021666666666666685,0.1327366869239833,0.01761902805555556,-0.675,0.62,1.295,0.13273686375683283,0.16769461576929487,0.0001287737559720647,0.006728418087686618,0.0032532050549021825,0.007233352841392893,11.41410908769786,0,a02
0.0007508333333333335,0.1336858210481035,0.017871898749305556,-0.665,0.615,1.28,0.13368792952245165,0.16669444907484582,8.70289949981009e-05,0.0070948909482085425,0.003147475127946036,0.007207165821350132,11.405175549834619,0,a02
0.0005991666666666661,0.13479510438429218,0.018169720165972222,-0.675,0.675,1.35,0.13479643603102667,0.1710285047507918,0.00011202265963050768,0.006849722526625138,0.0032115656826696365,0.00726460144946538,11.696359705475587,0,a02
0.0005924999999999999,0.13573916080882237,0.018425119777083335,-0.76,0.74,1.5,0.13574045393077677,0.17786297716286048,0.00014024640484733378,0.0062481635606549315,0.0031317902655593186,0.007326306455538381,11.903823092228029,0,a02
-0.0005625000000000004,0.130987389063795,0.01715769609375,-0.695,0.73,1.4249999999999998,0.130988596831938,0.17852975495915985,0.00011652527201368512,0.006305529978415188,0.003208071550975207,0.0074081136876202585,11.978660136636945,0,a02
0.000480833333333333,0.12960262201297815,0.01679683963263889,-0.75,0.72,1.47,0.1296035139698509,0.17202867144524087,8.102678181503874e-05,0.006276333353514428,0.002987474205435146,0.0069868285521669455,12.037963531622205,0,a02
0.0005641666666666665,0.13748585702769173,0.01890236088263889,-0.815,0.765,1.58,0.13748701453834347,0.17569594932488747,7.927676247867496e-05,0.006671616615056188,0.0033049913900920005,0.007598141526050732,12.059883479828532,0,a02
0.008923333333333335,0.14542079443998218,0.021147207455555556,-1.26,1.025,2.285,0.14569431469118255,0.16802800466744458,0.0007846466365239241,0.007387293294868327,0.0040092340042336685,0.008490886046005982,11.89778314372175,0,a02
-0.0070166666666666684,0.1336232566667278,0.01785517472222222,-0.705,0.79,1.495,0.1338073553035607,0.15919319886647776,0.00011004535744853602,0.006625969516019815,0.0031517790003412617,0.007337662155873028,11.786950711653535,0,a02
0.0008666666666666665,0.13906065423244476,0.019337865555555556,-0.71,0.555,1.2650000000000001,0.13906335486628627,0.1495249208201367,0.00010172521946656944,0.007316432370767001,0.003631855589871706,0.007310527908912847,10.758995534280452,0,a02
0.0010666666666666656,0.14059991899792199,0.01976833722222222,-0.79,0.71,1.5,0.14060396509344963,0.14935822637106183,0.00036507652028596854,0.00774106898893752,0.0034824109403375704,0.00717079216877615,10.879574140967083,0,a02
-0.001603333333333334,0.12975122088913932,0.016835379322222222,-0.68,0.73,1.4100000000000001,0.12976112669054626,0.1611935322553759,0.00010914726570232279,0.0060521155945833585,0.0030185062167899387,0.007232822106599771,12.060829049997173,0,a02
0.0009258333333333327,0.1317065437477281,0.017346613665972222,-0.7,0.695,1.395,0.13170979778791453,0.16619436572762128,6.116226815712084e-05,0.0066128223801809275,0.0030103709496902315,0.007161172866679048,11.7722896335317,0,a02
0.001450833333333333,0.13440197511931223,0.018063890915972224,-0.68,0.695,1.375,0.13440980556988144,0.18019669944990832,0.00010173156939364923,0.006634609435421256,0.003059141892673794,0.006988148679314554,11.60103469126264,0,a02
-0.0008366666666666668,0.12897480369781103,0.016634499988888888,-0.645,0.635,1.28,0.12897751742067298,0.1611935322553759,0.00018859384125900013,0.006058160500322374,0.0028171837670132606,0.006971613380215421,11.96074817476937,0,a02
0.00013833333333333305,0.12881173936106222,0.016592464197222222,-0.655,0.7,1.355,0.12881181364041627,0.16936156026004334,8.899452359965603e-05,0.006185941108605165,0.0028709629097797024,0.006868952947073832,11.831610737515609,0,a02
0.0009408333333333332,0.13086275507558376,0.017125060665972223,-0.645,0.72,1.365,0.13086613707653075,0.1713618936489415,9.02701233005764e-05,0.0060740478063991965,0.003002286553857355,0.00670555063286918,11.58725433221537,0,a02
0.0004991666666666662,0.12668002999409794,0.016047829999305555,-0.65,0.7,1.35,0.12668101344189928,0.18519753292215368,9.039894579632994e-05,0.005563566454461072,0.002788277893871618,0.006999403382981356,12.678029181854798,0,a02
0.0007725000000000001,0.12895638439830473,0.016629749077083332,-0.7,0.65,1.35,0.12895869816857386,0.17969661610268378,0.00018975256582259557,0.006322667234489263,0.002915299142422977,0.006794881218219587,11.716703224039735,0,a02
-0.0008691666666666665,0.13449156869226248,0.018087982049305555,-1.14,0.615,1.755,0.13449437720588917,0.17236206034339058,0.00039738308883263977,0.005393875923471373,0.0032789997926920738,0.008441177938952113,13.110976835403115,0,a02
0.0005883333333333332,0.14242045919467547,0.020283587197222223,-0.785,0.765,1.55,0.14242167438045844,0.19086514419069844,0.00020722870952204068,0.007202204243670397,0.0035274520903563044,0.008127151162372157,11.747810688320579,0,a02
-0.00029166666666666707,0.1362382347111934,0.01856085659722222,-0.83,0.67,1.5,0.1362385469192426,0.17119519919986664,0.0001103936182146723,0.00722755413712974,0.0033779913167928783,0.007381015040099656,10.829474853451606,0,a02
2.666666666666632e-05,0.1362215693477195,0.018556315955555555,-0.79,0.63,1.42,0.13622157195784618,0.16852808801466912,6.243847034574495e-05,0.007251114769587051,0.00330169098746883,0.007441143421684615,11.239481179330127,0,a02
-0.0003624999999999998,0.14236955231749285,0.02026908942708333,-0.855,0.585,1.44,0.14237001381377096,0.18136356059343223,0.00011159246995011337,0.007507545268176956,0.003436068782085359,0.00731843988277584,10.74801662791267,0,a02
0.0007174999999999996,0.13391171604363078,0.01793234769375,-0.77,0.59,1.3599999999999999,0.13391363821508248,0.18703117186197699,8.889040507618132e-05,0.006934716953758538,0.003190664083108663,0.007237672024339457,11.103768545759456,0,a02
0.00016083333333333322,0.1349534918628348,0.018212444965972224,-0.76,0.62,1.38,0.13495358770085858,0.16836139356559426,9.162380459789958e-05,0.007160605344473669,0.0033057861526940603,0.007093947868429701,10.919683912060112,0,a02
0.0006599999999999996,0.14060016382162102,0.019768406066666667,-0.975,0.73,1.705,0.14060171288667386,0.18703117186197699,0.00019052368229105168,0.007239006835517127,0.0034806199306007,0.008470420573627443,11.824868150468522,0,a02
-1.0833333333333769e-05,0.13184654861860773,0.01738351238263889,-0.72,0.615,1.335,0.13184654906367477,0.176196032672112,0.00011074403995205083,0.00702838121303152,0.0031084738958775614,0.006995446062046425,10.950853691714691,0,a02
0.00011916666666666685,0.1330331035217885,0.01769780663263889,-0.74,0.58,1.3199999999999998,0.1330331568945627,0.16569428238039674,8.847115903701789e-05,0.007474961423418908,0.003249124706287359,0.006746016863710323,10.456161489429592,0,a02
-8.666666666666671e-05,0.1366276905397373,0.018667125822222224,-0.83,0.715,1.545,0.13662771802724852,0.193532255375896,0.00015746290017149708,0.0065693818495119695,0.003223974886550723,0.007759821956761985,11.826243341379298,0,a02
6.833333333333306e-05,0.1290854510155536,0.016663053663888892,-0.72,0.73,1.45,0.12908546910219343,0.17569594932488747,0.000105127517888303,0.006626825004658278,0.0029665627725062047,0.006858532210581788,11.217306910915394,0,a02
0.00022000000000000003,0.13096918187115625,0.0171529266,-0.68,0.7,1.38,0.13096936664731948,0.16586097682947157,9.182603457646619e-05,0.006683648465091547,0.003111919985525853,0.00679876343703632,11.116274700582396,0,a02
0.0003733333333333326,0.13705264422435962,0.01878342728888889,-0.715,0.715,1.43,0.13705315270604565,0.19669944990831806,0.00017492526633293106,0.007125667039174922,0.00327563760538965,0.007752573415177067,11.47126847167205,0,a02
0.0001724999999999999,0.12842491091587332,0.01649295774375,-0.655,0.715,1.37,0.1284250267665925,0.1731955325887648,9.14834725551824e-05,0.006461914242927734,0.003010928806889362,0.0067592596607817575,11.15922203418804,0,a02
-2.3333333333334132e-05,0.13190852053180221,0.01739985778888889,-0.67,0.705,1.375,0.13190852259552197,0.19003167194532422,7.986578935468063e-05,0.006747690209104739,0.003127098863331709,0.006939581607253538,11.238766170119286,0,a02
0.006398333333333333,0.15351208854860762,0.02356596133055555,-1.525,1.145,2.67,0.1536453709032589,0.1713618936489415,0.0003371274567115505,0.0077302126422921676,0.00460387223710704,0.00977824307234834,11.939727301386,0,a02
-0.0034925000000000004,0.13957828726948662,0.019482098277083332,-0.835,0.595,1.43,0.1396219747508727,0.1710285047507918,0.00048826075751762503,0.007215002492289205,0.0032234877800056613,0.0076183737191946954,10.8747285559267,0,a02
-0.0009975000000000001,0.13491139373832245,0.01820108416041667,-0.785,0.565,1.35,0.13491508131660693,0.1731955325887648,8.491136353411277e-05,0.0070804169752303765,0.0030922092097194504,0.007670214630200222,11.30998863580407,0,a02
0.0005466666666666662,0.133856924197277,0.01791767615555556,-0.745,0.65,1.395,0.1338580404757219,0.17152858809801633,9.118198575472595e-05,0.007202075417640398,0.003216493256146385,0.007093538224150686,10.76886343797982,0,a02
0.0005258333333333331,0.1347370067921414,0.018154060999305555,-0.74,0.66,1.4,0.13473803286377609,0.1663610601766961,0.0001361889894941514,0.007440099352960826,0.003191652227641985,0.007107421905595211,10.70938710393847,0,a02
0.0002249999999999995,0.12975723887963503,0.016836941041666668,-0.66,0.685,1.3450000000000002,0.12975743395531011,0.16536089348224703,0.00011334636785177376,0.00578937660737891,0.0031806516142975244,0.007076359735394463,11.328532199521511,0,a02
0.0005466666666666661,0.13337603916079613,0.017789167822222222,-0.705,0.71,1.415,0.13337715946393022,0.17636272712118686,0.00010025486217268872,0.006167730860851795,0.003066830891385903,0.007557998490035729,11.795963912684329,0,a02
-0.0007708333333333334,0.13273150209843013,0.01761765164930556,-0.69,0.7,1.39,0.13273374037272262,0.16352725454242373,8.707711896584864e-05,0.0064973945222006405,0.0030907568024260202,0.007416768040618319,11.441294534868632,0,a02
0.0008241666666666661,0.1312876926802568,0.017236458249305555,-0.725,0.66,1.385,0.13129027953355876,0.1786964494082347,9.828993102353766e-05,0.006501347463372248,0.0030765705532066904,0.00757023465080988,11.631163216837853,0,a02
2.4999999999993548e-06,0.13482533451500625,0.018177870827083335,-0.705,0.705,1.41,0.13482533453818438,0.16936156026004334,7.773960244108828e-05,0.006583306887803387,0.003640964193893939,0.007875434903748632,11.360348136922388,0,a02
-0.00038,0.13549251738257234,0.018358222266666665,-0.715,0.65,1.365,0.13549305025227923,0.16202700450075014,6.858754104694326e-05,0.007001759665838617,0.0032215379903348853,0.008010023617865536,11.562435797961534,0,a02
-0.0007041666666666666,0.13681971099213822,0.018719633315972223,-0.695,0.585,1.2799999999999998,0.13682152303883577,0.17219536589431572,8.479491227975817e-05,0.007349870542174904,0.003225999591991499,0.0074812691849605005,11.141668866355367,0,a02
-0.0002516666666666673,0.13356912691145692,0.017840711663888887,-0.7,0.69,1.39,0.13356936400237893,0.17419569928321388,0.00014493277530054424,0.0053798425635210485,0.0032589527374643815,0.0085298481189433,12.480751388123066,0,a02
-0.00011333333333333344,0.13084502470055515,0.01712042048888889,-0.75,0.64,1.3900000000000001,0.13084507378320873,0.17052842140356725,6.864157848533903e-05,0.006257201134624803,0.002955849421391902,0.007332436678984545,11.662408288494122,0,a02
0.0003741666666666671,0.13562014046337498,0.01839282249930556,-0.7,0.655,1.355,0.1356206566124792,0.16752792132022004,0.00010049776321877924,0.007133259855055125,0.0029164184287640894,0.007244584798694275,10.941604686962773,0,a02
-0.0002308333333333333,0.13777131129510317,0.018980934215972224,-0.675,0.71,1.385,0.13777150467349916,0.18519753292215368,7.476069466630883e-05,0.0073759429742043525,0.0032714441517957688,0.007274904981711064,10.913847144696906,0,a02
-0.0004991666666666664,0.1360884087617515,0.018520054999305556,-0.685,0.765,1.4500000000000002,0.13608932422003817,0.16286047674612436,3.2402018768280433e-05,0.007320518473814022,0.003320461368540798,0.007652744313908391,11.126342350391557,0,a02
0.0004625000000000002,0.13823813485100025,0.019109781927083333,-0.685,0.605,1.29,0.13823890853639337,0.15385897649608268,9.733728967850213e-05,0.007262295261574883,0.003492671095651719,0.007669138267987356,10.990355579157818,0,a02
-0.0008233333333333338,0.14826773796825196,0.021983322122222225,-0.93,0.69,1.62,0.1482700239428051,0.17002833805634274,6.765015388508232e-05,0.00802108143375704,0.004606826717919057,0.008645690895011424,10.681458881201348,0,a02
-0.0007749999999999993,0.13601307918113364,0.018499557708333333,-0.75,0.635,1.385,0.13601528713101824,0.15785964327387897,9.893026284937798e-05,0.007527768949466465,0.0030688555917185614,0.007514336981786631,11.06989255963301,0,a02
0.000863333333333333,0.13511836041864267,0.01825697132222222,-0.685,0.575,1.26,0.13512111850731057,0.17736289381563594,6.924346671801957e-05,0.006952880952220096,0.0033011813543226617,0.007035350587147007,10.623921125719534,0,a02
0.0002899999999999999,0.13498721877768033,0.018221549233333335,-0.725,0.525,1.25,0.13498753028829488,0.15919319886647776,6.543287578024777e-05,0.007316915167373025,0.0029892679804790524,0.007331843817045746,10.950281341615426,0,a02
0.00018833333333333362,0.13815307764899373,0.01908627286388889,-0.745,0.615,1.3599999999999999,0.13815320601901837,0.1681946991165194,9.305024703730989e-05,0.00787502549146532,0.0030834433088606523,0.007336212397476639,10.63158414351509,0,a02
0.0003283333333333335,0.13801835818912722,0.019049067197222224,-0.78,0.64,1.42,0.13801874872639586,0.17386231038506417,8.709716286455806e-05,0.007656262705016255,0.003188645733892405,0.007422549865312782,10.858981250109998,0,a02
0.00023666666666666614,0.1382437846302281,0.01911134398888889,-0.74,0.72,1.46,0.1382439872110176,0.1670278379729955,9.034512392125613e-05,0.00791685936606197,0.0032708887271216515,0.007387623936245937,10.634259087791063,0,a02
